,job,marital,education,default,housing,loan,campaign,previous,previous_outcome
11417,10,0,1.0,0,0,0,1.0,0.0,3
15737,0,0,2.0,0,1,0,3.0,0.0,3
26723,9,2,2.0,0,0,0,2.0,0.0,3
9572,5,0,2.0,0,0,0,1.0,0.0,3
15365,2,0,3.0,0,1,0,1.0,0.0,3
45098,9,1,2.0,0,0,0,1.0,4.0,1
20319,4,0,3.0,0,0,0,1.0,0.0,3
14066,1,1,2.0,0,0,0,2.0,0.0,3
37201,7,0,2.0,0,1,0,1.0,0.0,3
32496,7,0,2.0,0,1,0,1.0,1.0,2
15411,1,2,2.0,0,1,0,2.0,0.0,3
32628,7,0,2.0,0,1,0,1.0,2.0,0
20215,5,0,2.0,0,0,0,2.0,0.0,3
36280,10,0,2.0,0,1,0,1.0,2.0,0
34555,0,2,2.0,0,1,0,4.0,1.0,2
11226,4,0,3.0,0,1,1,2.0,0.0,3
39961,2,0,2.0,0,0,0,1.0,0.0,3
43821,0,1,2.0,0,1,0,2.0,5.0,0
13703,1,0,2.0,0,0,1,1.0,0.0,3
25891,9,0,1.0,0,1,0,1.0,0.0,3
26480,4,0,3.0,0,1,0,2.0,0.0,3
35511,3,0,2.0,0,1,0,2.0,1.0,2
17341,9,0,3.0,0,0,0,4.0,0.0,3
16476,9,0,2.0,0,1,0,5.0,0.0,3
41507,0,0,2.0,0,0,0,1.0,4.0,1
5345,1,0,2.0,0,1,0,2.0,0.0,3
5386,9,0,3.0,0,1,1,1.0,0.0,3
29095,0,1,2.0,0,0,0,1.0,4.0,0
13103,1,0,1.0,0,0,1,1.0,0.0,3
2251,9,0,2.0,0,1,1,11.0,0.0,3
14632,8,0,3.0,0,0,0,4.0,0.0,3
15253,1,2,2.0,0,1,0,1.0,0.0,3
19921,9,1,2.0,0,0,0,2.0,0.0,3
31763,9,0,2.0,0,0,0,1.0,4.0,0
24620,4,0,2.0,0,1,1,2.0,0.0,3
19647,7,0,1.0,0,0,0,2.0,0.0,3
6051,1,0,1.0,0,1,0,23.0,0.0,3
18288,0,1,2.0,0,0,0,11.0,0.0,3
42391,9,0,2.0,0,0,0,1.0,0.0,3
1164,7,0,2.0,0,1,0,2.0,0.0,3
16495,2,0,2.0,0,0,1,2.0,0.0,3
12090,9,0,2.0,0,0,0,2.0,0.0,3
9983,9,1,2.0,0,0,0,2.0,0.0,3
5122,9,1,3.0,0,0,1,3.0,0.0,3
3723,9,0,2.0,0,1,0,1.0,0.0,3
23464,4,0,3.0,0,0,0,4.0,0.0,3
17672,4,0,1.0,0,0,0,4.0,0.0,3
12639,0,1,2.0,0,0,1,2.0,0.0,3
30505,10,1,2.0,0,1,0,2.0,0.0,3
5490,4,0,3.0,0,1,0,4.0,0.0,3
3890,5,0,2.0,0,1,0,1.0,0.0,3
5513,0,0,2.0,0,1,0,14.0,0.0,3
30653,10,1,2.0,0,0,0,1.0,0.0,3
20111,4,0,3.0,0,0,0,2.0,0.0,3
29152,4,0,3.0,0,1,0,1.0,0.0,3
27791,7,2,1.0,0,0,0,1.0,1.0,0
29491,1,0,1.0,0,0,0,1.0,0.0,3
21452,9,0,2.0,0,0,0,7.0,0.0,3
10760,4,0,1.0,0,1,0,8.0,0.0,3
16320,6,0,3.0,0,1,0,7.0,0.0,3
45075,9,1,3.0,0,0,0,2.0,13.0,2
42322,1,0,2.0,0,0,0,2.0,2.0,1
12687,4,0,3.0,0,1,0,5.0,0.0,3
43352,4,0,3.0,0,0,0,1.0,2.0,1
29124,9,1,2.0,0,1,0,7.0,0.0,3
6346,5,2,1.0,0,1,0,1.0,0.0,3
44355,9,1,2.0,0,0,0,1.0,1.0,2
43276,5,0,1.0,0,0,0,2.0,2.0,1
41417,0,2,2.0,0,0,0,2.0,0.0,3
34960,2,1,3.0,0,1,0,1.0,12.0,2
21881,1,0,1.0,0,0,0,7.0,0.0,3
33903,9,0,2.0,0,0,0,1.0,0.0,3
15296,0,1,3.0,0,0,1,2.0,0.0,3
39840,4,0,3.0,0,0,0,2.0,1.0,1
5868,4,0,3.0,0,1,1,3.0,0.0,3
17397,9,0,2.0,0,1,0,2.0,0.0,3
16423,0,0,2.0,0,1,1,1.0,0.0,3
13056,0,1,2.0,0,0,1,1.0,0.0,3
27097,9,1,2.0,0,1,0,2.0,0.0,3
30252,10,0,3.0,0,1,0,7.0,0.0,3
11187,4,1,3.0,0,0,0,1.0,0.0,3
22223,9,0,2.0,0,0,1,2.0,0.0,3
8603,0,0,2.0,0,1,0,6.0,0.0,3
10239,0,0,2.0,0,0,1,3.0,0.0,3
36703,4,0,2.0,0,1,0,1.0,0.0,3
9562,5,2,1.0,0,0,0,1.0,0.0,3
19732,1,0,1.0,0,0,0,4.0,0.0,3
26352,6,0,3.0,0,0,0,1.0,0.0,3
21091,7,0,2.0,0,0,0,4.0,0.0,3
43303,4,0,3.0,0,0,0,1.0,2.0,1
24449,0,0,2.0,0,1,0,1.0,4.0,2
38534,1,0,1.0,0,1,0,2.0,0.0,3
43621,6,0,3.0,0,0,0,1.0,8.0,2
35434,0,1,2.0,0,1,0,2.0,0.0,3
30922,1,0,2.0,0,1,0,5.0,1.0,0
22252,4,0,2.0,0,1,0,6.0,0.0,3
28096,0,1,2.0,0,0,0,3.0,0.0,3
23214,4,0,3.0,0,1,1,9.0,0.0,3
20218,9,0,2.0,0,0,0,2.0,0.0,3
6215,4,2,3.0,0,0,0,1.0,0.0,3
2654,1,0,1.0,0,1,0,2.0,0.0,3
40210,9,1,2.0,0,0,0,3.0,1.0,1
3450,8,1,2.0,0,1,0,1.0,0.0,3
37293,7,2,2.0,0,1,0,1.0,1.0,1
29073,4,0,3.0,0,1,0,1.0,3.0,1
15336,4,0,3.0,0,1,0,1.0,0.0,3
41943,5,0,2.0,0,0,0,1.0,0.0,3
18445,6,0,2.0,0,1,0,6.0,0.0,3
6594,4,1,2.0,0,1,0,8.0,0.0,3
2156,7,0,2.0,0,1,1,6.0,0.0,3
23761,9,1,3.0,0,0,0,13.0,0.0,3
1671,9,0,2.0,0,1,0,1.0,0.0,3
12071,0,0,2.0,0,0,0,10.0,0.0,3
19232,5,0,2.0,0,0,0,2.0,0.0,3
26597,6,1,3.0,0,1,0,2.0,0.0,3
24675,7,0,2.0,0,1,0,2.0,2.0,0
5434,4,0,3.0,0,1,1,1.0,0.0,3
15387,4,1,2.0,0,1,1,1.0,0.0,3
41017,0,1,3.0,0,0,0,2.0,0.0,3
25902,4,0,3.0,0,0,0,1.0,0.0,3
31338,4,0,3.0,0,0,0,1.0,0.0,3
43705,5,0,2.0,0,0,0,1.0,5.0,1
8142,1,1,2.0,0,1,0,2.0,0.0,3
41343,9,1,3.0,0,0,0,2.0,0.0,3
21826,9,1,2.0,0,1,0,2.0,0.0,3
5716,1,0,1.0,0,1,0,1.0,0.0,3
21140,5,2,3.0,0,0,0,4.0,0.0,3
39724,0,0,2.0,0,0,0,2.0,1.0,1
30264,5,0,3.0,0,0,0,2.0,0.0,3
39089,9,1,2.0,0,1,0,3.0,2.0,2
23109,4,0,3.0,0,0,0,3.0,0.0,3
33827,6,0,3.0,0,0,0,1.0,0.0,3
5196,1,0,1.0,0,1,0,2.0,0.0,3
38025,9,1,2.0,0,1,0,3.0,0.0,3
11054,4,0,3.0,0,0,0,2.0,0.0,3
36326,4,2,1.0,0,1,0,1.0,0.0,3
1513,7,0,2.0,0,1,1,1.0,0.0,3
10737,4,0,2.0,0,1,0,3.0,0.0,3
38329,1,1,1.0,0,1,0,1.0,0.0,3
32837,7,0,3.0,0,1,0,1.0,0.0,3
31228,10,1,3.0,0,0,0,2.0,0.0,3
41100,4,0,2.0,0,0,0,1.0,0.0,3
9851,0,0,3.0,0,0,0,1.0,0.0,3
42057,0,1,3.0,0,0,0,2.0,0.0,3
31094,5,0,2.0,0,0,0,2.0,0.0,3
4407,1,0,2.0,0,1,0,1.0,0.0,3
13964,1,1,2.0,0,0,1,1.0,0.0,3
21971,2,2,3.0,0,0,0,2.0,0.0,3
40540,6,0,3.0,0,0,0,1.0,3.0,0
1433,0,2,2.0,0,1,0,5.0,0.0,3
42403,9,0,2.0,0,0,0,1.0,0.0,3
35166,0,0,2.0,0,1,0,1.0,0.0,3
1991,10,0,2.0,0,1,0,2.0,0.0,3
35893,7,1,2.0,0,1,0,2.0,2.0,0
16008,4,1,3.0,0,1,1,1.0,0.0,3
10695,9,2,2.0,0,0,0,3.0,0.0,3
539,1,0,1.0,0,1,0,2.0,0.0,3
17031,10,0,1.0,0,1,0,1.0,0.0,3
44749,8,1,2.0,0,0,0,4.0,0.0,3
8124,5,0,2.0,0,1,0,1.0,0.0,3
14020,6,0,2.0,0,1,0,1.0,0.0,3
24738,1,1,3.0,0,0,0,2.0,0.0,3
115,1,0,2.0,0,1,0,2.0,0.0,3
4043,1,0,1.0,0,1,0,3.0,0.0,3
28220,1,0,1.0,1,0,0,1.0,0.0,3
12304,1,2,2.0,0,0,1,2.0,0.0,3
29514,2,0,2.0,0,1,0,9.0,0.0,3
19503,9,1,2.0,0,0,0,2.0,0.0,3
10046,9,2,2.0,0,0,0,3.0,0.0,3
7032,1,0,2.0,1,1,1,3.0,0.0,3
21171,4,2,3.0,0,1,0,2.0,0.0,3
28315,7,1,3.0,0,0,0,1.0,3.0,0
22334,9,2,3.0,0,0,0,2.0,0.0,3
7179,1,0,1.0,0,0,0,1.0,0.0,3
35631,1,0,1.0,0,1,0,4.0,0.0,3
29713,4,1,3.0,0,0,0,4.0,1.0,2
34235,9,0,2.0,0,1,0,3.0,0.0,3
19033,1,0,1.0,0,0,1,1.0,0.0,3
6003,7,1,2.0,0,1,0,2.0,0.0,3
23390,4,0,3.0,0,0,0,19.0,0.0,3
15713,4,0,3.0,0,1,0,3.0,0.0,3
14997,1,0,1.0,0,0,1,9.0,0.0,3
1043,1,0,2.0,0,1,1,1.0,0.0,3
40345,4,0,3.0,0,1,1,2.0,2.0,0
26780,1,0,1.0,0,1,0,4.0,0.0,3
23560,5,0,2.0,0,0,0,4.0,0.0,3
2979,9,0,1.0,0,1,0,1.0,0.0,3
21854,4,1,2.0,0,0,0,2.0,0.0,3
4518,1,0,1.0,0,1,0,3.0,0.0,3
27837,9,0,2.0,0,1,0,1.0,2.0,0
30884,9,0,2.0,0,0,0,8.0,9.0,2
40576,4,0,3.0,0,0,0,3.0,0.0,3
41832,4,2,3.0,0,0,0,2.0,0.0,3
25795,9,0,1.0,0,0,1,1.0,0.0,3
38841,9,1,2.0,0,1,0,1.0,0.0,3
41016,5,0,1.0,0,0,0,2.0,2.0,1
3748,7,2,2.0,0,1,0,1.0,0.0,3
30885,2,0,3.0,0,0,1,5.0,0.0,3
20020,4,0,3.0,0,0,0,4.0,0.0,3
15385,4,1,2.0,0,1,1,2.0,0.0,3
5099,10,1,2.0,0,1,0,11.0,0.0,3
13356,9,0,2.0,0,0,1,1.0,0.0,3
29751,10,2,1.0,0,1,0,1.0,0.0,3
42847,0,2,2.0,0,1,0,1.0,9.0,2
27770,1,1,1.0,0,1,0,1.0,0.0,3
1041,0,0,2.0,0,1,0,1.0,0.0,3
2775,7,0,1.0,0,1,0,1.0,0.0,3
26962,0,1,2.0,0,1,1,9.0,0.0,3
19155,9,0,3.0,0,0,1,2.0,0.0,3
21855,4,0,3.0,0,0,0,2.0,0.0,3
12810,4,1,3.0,0,0,0,3.0,0.0,3
23626,4,0,3.0,0,0,0,8.0,0.0,3
35529,0,1,2.0,0,1,1,2.0,4.0,0
30362,1,0,1.0,0,1,0,2.0,0.0,3
37754,1,0,2.0,0,1,0,3.0,0.0,3
25640,1,0,1.0,0,1,1,2.0,0.0,3
36119,0,0,2.0,0,1,0,1.0,2.0,0
18479,1,0,2.0,0,1,0,2.0,0.0,3
16113,3,2,1.0,0,1,0,2.0,0.0,3
39658,0,0,3.0,0,1,1,1.0,0.0,3
3181,7,0,2.0,0,1,0,4.0,0.0,3
11232,7,0,2.0,0,1,0,3.0,0.0,3
3394,4,0,3.0,0,1,1,3.0,0.0,3
24516,4,0,3.0,0,0,0,1.0,0.0,3
1351,1,0,1.0,0,1,0,3.0,0.0,3
26529,9,1,3.0,0,1,1,1.0,0.0,3
12879,0,1,2.0,0,0,1,1.0,0.0,3
15965,7,2,2.0,0,1,0,1.0,0.0,3
21132,4,0,3.0,0,1,0,2.0,0.0,3
7614,0,0,2.0,0,1,0,1.0,0.0,3
29265,4,0,3.0,0,0,0,3.0,0.0,3
32619,7,0,3.0,0,1,0,1.0,0.0,3
33736,11,1,2.0,0,0,0,1.0,0.0,3
22597,1,0,1.0,0,1,0,7.0,0.0,3
25425,9,0,2.0,0,1,1,6.0,0.0,3
35297,7,0,2.0,0,1,0,1.0,4.0,0
19169,9,2,2.0,0,1,0,3.0,0.0,3
18544,3,2,1.0,0,0,0,4.0,0.0,3
35148,7,2,2.0,0,1,0,1.0,0.0,3
28321,4,0,3.0,0,1,0,1.0,3.0,0
29485,10,1,1.0,0,0,0,1.0,0.0,3
44473,4,0,3.0,0,0,0,3.0,0.0,3
37658,1,1,2.0,0,1,0,1.0,0.0,3
18287,5,0,1.0,0,0,0,5.0,0.0,3
8943,1,0,1.0,0,1,0,2.0,0.0,3
30051,1,0,1.0,0,1,0,2.0,2.0,0
25747,4,0,3.0,0,0,0,1.0,0.0,3
27005,3,2,2.0,0,1,0,1.0,1.0,2
45019,0,0,2.0,0,0,0,3.0,1.0,0
35091,7,0,2.0,0,1,0,3.0,0.0,3
11826,1,0,2.0,0,0,0,3.0,0.0,3
27715,10,1,1.0,0,0,0,1.0,0.0,3
29710,1,0,2.0,0,0,0,5.0,5.0,2
2480,7,1,1.0,0,1,0,2.0,0.0,3
4532,7,1,3.0,0,0,0,1.0,0.0,3
31994,0,2,2.0,0,1,0,2.0,0.0,3
4575,9,0,2.0,0,1,1,1.0,0.0,3
32941,4,0,3.0,0,1,0,2.0,2.0,0
14534,7,0,2.0,0,1,0,3.0,0.0,3
14325,4,1,3.0,0,0,0,3.0,0.0,3
43320,8,1,3.0,0,0,0,2.0,3.0,0
41981,3,2,1.0,0,0,0,1.0,0.0,3
4876,1,0,2.0,0,1,0,2.0,0.0,3
40406,9,2,2.0,0,0,0,1.0,2.0,0
23551,7,0,2.0,0,0,0,8.0,0.0,3
21488,9,0,2.0,0,0,1,2.0,0.0,3
30677,0,1,2.0,0,0,0,1.0,0.0,3
14950,9,0,2.0,0,1,0,6.0,0.0,3
43740,0,0,2.0,0,0,0,1.0,0.0,3
40130,4,0,3.0,0,0,0,1.0,0.0,3
5897,9,0,2.0,0,0,0,1.0,0.0,3
9380,9,1,2.0,0,1,0,5.0,0.0,3
34317,4,1,3.0,0,1,0,6.0,6.0,0
27601,1,0,2.0,0,1,0,2.0,2.0,2
34045,3,0,1.0,0,0,0,1.0,0.0,3
44929,7,1,3.0,0,0,0,1.0,0.0,3
15308,9,2,2.0,0,1,0,1.0,0.0,3
18611,6,1,3.0,0,0,0,7.0,0.0,3
20269,5,0,2.0,0,0,0,2.0,0.0,3
22149,4,0,3.0,0,0,0,2.0,0.0,3
3967,1,0,2.0,0,1,1,8.0,0.0,3
42441,5,0,2.0,0,0,0,2.0,0.0,3
43689,9,2,2.0,0,0,0,1.0,0.0,3
6718,7,0,2.0,0,1,0,1.0,0.0,3
5777,9,0,2.0,0,1,1,1.0,0.0,3
20550,4,1,3.0,0,0,0,6.0,0.0,3
25909,1,0,1.0,0,1,0,1.0,1.0,2
12346,3,0,1.0,0,0,1,3.0,0.0,3
6982,1,0,2.0,0,1,0,3.0,0.0,3
21362,1,0,1.0,0,0,0,7.0,0.0,3
15364,4,0,2.0,0,1,0,1.0,0.0,3
27577,4,0,3.0,0,1,0,2.0,1.0,2
17717,5,0,2.0,0,0,1,2.0,0.0,3
28577,1,1,2.0,1,0,1,2.0,2.0,1
19796,10,0,2.0,0,0,0,2.0,0.0,3
9961,1,0,2.0,0,0,0,3.0,0.0,3
3630,9,1,3.0,0,0,0,3.0,0.0,3
42037,4,1,3.0,0,0,0,2.0,0.0,3
11133,9,1,2.0,0,1,1,2.0,0.0,3
30180,4,0,2.0,0,0,0,4.0,12.0,1
35040,9,1,2.0,0,1,0,2.0,2.0,0
12695,9,0,2.0,1,0,1,4.0,0.0,3
23184,9,0,2.0,0,0,0,14.0,0.0,3
10885,1,1,1.0,0,0,1,2.0,0.0,3
32791,5,2,1.0,0,0,0,9.0,0.0,3
40991,8,1,2.0,0,0,0,2.0,0.0,3
12819,0,1,2.0,0,0,1,1.0,0.0,3
7889,9,1,2.0,0,1,0,2.0,0.0,3
15425,4,2,3.0,0,0,1,3.0,0.0,3
40019,5,0,2.0,0,0,0,1.0,0.0,3
9932,7,2,2.0,0,0,0,1.0,0.0,3
15620,9,0,2.0,0,1,1,1.0,0.0,3
3691,4,1,2.0,0,1,0,3.0,0.0,3
33842,9,0,1.0,0,0,0,2.0,0.0,3
12960,7,0,2.0,0,1,0,3.0,0.0,3
24732,6,1,2.0,0,1,0,1.0,0.0,3
14231,7,0,2.0,0,1,0,2.0,0.0,3
15581,9,0,3.0,0,0,0,2.0,0.0,3
7906,4,0,3.0,0,1,0,3.0,0.0,3
34652,0,2,2.0,0,1,0,2.0,0.0,3
753,10,0,3.0,0,0,0,3.0,0.0,3
7015,6,0,2.0,0,1,0,3.0,0.0,3
24521,6,0,3.0,0,1,0,1.0,0.0,3
26329,0,0,3.0,0,0,0,1.0,0.0,3
23824,4,0,3.0,0,0,0,6.0,0.0,3
39191,7,1,2.0,0,1,0,3.0,1.0,2
19015,4,0,3.0,0,1,0,1.0,0.0,3
30423,9,1,2.0,0,0,1,2.0,0.0,3
3860,9,0,2.0,0,0,0,4.0,0.0,3
41027,1,0,2.0,0,0,0,2.0,1.0,0
30091,7,1,1.0,0,0,0,2.0,0.0,3
22486,9,0,3.0,0,0,0,5.0,0.0,3
4786,1,0,1.0,0,1,1,1.0,0.0,3
44628,4,1,3.0,0,0,0,1.0,0.0,3
44638,9,0,2.0,0,0,0,2.0,0.0,3
3170,0,1,2.0,1,1,0,4.0,0.0,3
15651,7,0,2.0,0,1,1,4.0,0.0,3
27057,1,0,1.0,0,1,1,1.0,0.0,3
11815,9,0,2.0,0,0,0,2.0,0.0,3
13650,4,1,3.0,0,0,0,3.0,0.0,3
26782,9,1,3.0,0,1,0,3.0,0.0,3
37634,0,2,2.0,0,1,0,1.0,0.0,3
30097,4,1,3.0,0,1,0,2.0,1.0,2
26785,9,0,2.0,0,0,0,2.0,0.0,3
32141,0,0,2.0,0,0,0,1.0,0.0,3
42072,4,0,3.0,0,1,0,5.0,7.0,2
35176,1,1,2.0,1,1,0,1.0,1.0,0
25442,9,0,2.0,0,1,1,1.0,1.0,0
38831,1,0,1.0,0,1,0,4.0,0.0,3
28684,10,0,2.0,0,0,0,3.0,0.0,3
28963,7,2,2.0,0,0,0,1.0,2.0,0
32201,7,0,2.0,0,1,0,1.0,3.0,0
13415,9,0,3.0,0,1,0,1.0,0.0,3
35768,9,1,2.0,0,1,0,4.0,3.0,2
30574,4,1,3.0,0,0,0,4.0,2.0,0
28036,9,2,3.0,0,0,0,2.0,0.0,3
35835,1,0,2.0,0,1,0,2.0,0.0,3
11810,1,0,2.0,0,1,0,2.0,0.0,3
24518,7,2,1.0,0,0,0,2.0,0.0,3
20694,1,0,1.0,0,0,0,3.0,0.0,3
23223,9,2,2.0,0,1,0,2.0,0.0,3
42034,3,0,3.0,0,0,0,1.0,1.0,1
25084,9,0,2.0,0,1,0,1.0,0.0,3
8166,7,1,2.0,0,1,0,2.0,0.0,3
36126,7,1,2.0,0,1,0,1.0,0.0,3
19854,9,1,3.0,0,0,0,2.0,0.0,3
24576,4,0,2.0,0,0,0,2.0,0.0,3
41371,9,1,2.0,0,1,0,8.0,0.0,3
7291,1,0,1.0,0,1,0,1.0,0.0,3
3130,1,0,1.0,0,0,0,2.0,0.0,3
8669,4,0,3.0,0,1,0,7.0,0.0,3
43534,0,1,2.0,0,1,0,2.0,11.0,2
39841,4,1,3.0,0,0,0,1.0,0.0,3
16294,4,0,3.0,0,1,0,1.0,0.0,3
8898,1,0,2.0,0,1,0,9.0,0.0,3
13110,5,0,2.0,0,0,1,2.0,0.0,3
43402,0,0,2.0,0,0,0,1.0,0.0,3
43373,4,1,3.0,0,1,0,2.0,5.0,0
2972,1,0,2.0,0,1,1,10.0,0.0,3
27496,9,0,2.0,0,0,1,5.0,0.0,3
12904,4,0,3.0,0,0,0,3.0,0.0,3
39316,0,1,2.0,0,1,0,2.0,1.0,0
37414,4,2,3.0,0,1,0,2.0,1.0,0
37861,1,1,2.0,0,1,0,1.0,0.0,3
31737,8,1,2.0,0,0,0,2.0,0.0,3
2953,4,0,2.0,0,1,0,1.0,0.0,3
41361,7,1,2.0,0,0,0,1.0,0.0,3
20314,7,0,1.0,0,0,0,3.0,0.0,3
3608,9,0,2.0,0,1,1,2.0,0.0,3
5647,4,2,2.0,0,1,0,3.0,0.0,3
30102,8,1,2.0,0,0,0,2.0,0.0,3
41621,0,0,2.0,0,0,0,1.0,0.0,3
33728,9,1,2.0,0,0,0,7.0,0.0,3
2365,10,0,2.0,1,1,0,2.0,0.0,3
17192,4,0,3.0,0,1,0,3.0,0.0,3
17868,0,0,2.0,0,0,0,5.0,0.0,3
12284,9,1,3.0,0,0,0,1.0,0.0,3
9457,0,0,2.0,0,1,0,3.0,0.0,3
7900,1,2,2.0,0,1,0,2.0,0.0,3
25509,2,0,3.0,0,0,0,3.0,0.0,3
23110,6,0,2.0,1,0,0,5.0,0.0,3
8326,8,1,3.0,0,1,0,3.0,0.0,3
18413,4,1,1.0,0,0,0,6.0,0.0,3
44485,7,0,3.0,0,0,0,1.0,2.0,2
29625,1,1,2.0,0,0,0,2.0,1.0,2
43747,5,0,2.0,0,0,0,2.0,1.0,1
28005,9,0,2.0,0,0,0,3.0,0.0,3
38257,1,0,2.0,0,1,0,5.0,0.0,3
2567,0,0,2.0,0,1,0,1.0,0.0,3
27059,6,2,2.0,0,1,0,1.0,0.0,3
33000,4,1,3.0,0,1,0,5.0,0.0,3
20934,9,1,2.0,0,0,0,2.0,0.0,3
5424,4,0,2.0,0,1,0,3.0,0.0,3
4829,1,1,2.0,0,1,0,1.0,0.0,3
5859,9,1,3.0,0,1,0,1.0,0.0,3
19211,9,1,3.0,0,0,0,2.0,0.0,3
17198,2,0,3.0,0,0,1,3.0,0.0,3
2265,4,1,3.0,0,1,0,6.0,0.0,3
37261,7,0,2.0,0,1,0,1.0,1.0,0
3068,0,1,2.0,0,1,0,1.0,0.0,3
10065,4,0,3.0,0,1,0,3.0,0.0,3
14554,0,0,2.0,0,1,0,4.0,0.0,3
27560,6,2,3.0,0,1,0,3.0,0.0,3
31822,2,0,3.0,0,1,0,1.0,0.0,3
14463,9,0,2.0,0,0,0,4.0,0.0,3
2657,1,0,2.0,0,1,0,2.0,0.0,3
26049,0,0,2.0,0,1,0,2.0,0.0,3
875,1,2,1.0,0,1,0,2.0,0.0,3
29803,0,2,2.0,0,0,0,4.0,3.0,0
30347,9,0,2.0,0,0,0,1.0,0.0,3
14882,1,0,2.0,0,1,0,1.0,0.0,3
10618,4,0,3.0,0,1,0,12.0,0.0,3
33096,4,0,3.0,0,1,1,1.0,0.0,3
27873,1,0,1.0,0,0,0,1.0,0.0,3
18652,4,0,3.0,0,1,0,27.0,0.0,3
21712,6,0,2.0,0,0,0,1.0,0.0,3
33311,1,0,1.0,0,1,0,2.0,0.0,3
23310,0,0,3.0,0,0,0,4.0,0.0,3
1230,9,2,2.0,0,1,0,1.0,0.0,3
43694,11,0,2.0,0,0,0,1.0,4.0,1
25720,6,0,3.0,0,1,0,2.0,0.0,3
30386,9,1,2.0,0,1,0,7.0,0.0,3
3071,0,0,2.0,0,1,0,5.0,0.0,3
38713,1,1,2.0,0,1,0,2.0,0.0,3
39017,0,1,2.0,0,1,1,1.0,0.0,3
10280,4,0,3.0,0,0,0,3.0,0.0,3
11806,6,1,3.0,0,0,0,2.0,0.0,3
20752,4,0,2.0,0,0,0,2.0,0.0,3
9044,2,0,2.0,0,0,0,1.0,0.0,3
30065,0,1,2.0,0,1,0,2.0,0.0,3
31836,7,0,2.0,0,1,0,1.0,1.0,0
16438,1,0,2.0,0,1,0,2.0,0.0,3
15747,0,0,2.0,0,1,1,1.0,0.0,3
11337,1,0,1.0,0,1,0,3.0,0.0,3
30953,4,0,3.0,0,0,1,3.0,0.0,3
24838,0,1,2.0,0,1,1,2.0,2.0,1
25257,0,0,3.0,0,0,0,2.0,0.0,3
1365,7,1,2.0,0,1,0,1.0,0.0,3
31260,4,0,2.0,0,0,0,1.0,0.0,3
35131,1,0,1.0,0,1,0,2.0,0.0,3
43243,10,2,2.0,0,0,0,1.0,0.0,3
27650,3,0,3.0,0,0,0,5.0,1.0,0
40705,10,0,2.0,0,0,0,1.0,0.0,3
14545,1,1,2.0,0,1,0,3.0,0.0,3
7051,1,0,1.0,0,1,0,2.0,0.0,3
21036,4,1,3.0,0,0,0,2.0,0.0,3
32780,7,0,2.0,0,1,0,1.0,0.0,3
3492,1,1,1.0,0,1,0,1.0,0.0,3
34330,9,1,2.0,0,0,1,10.0,0.0,3
41706,8,1,2.0,0,0,0,2.0,1.0,2
10717,5,1,1.0,0,0,0,2.0,0.0,3
38349,0,1,2.0,0,0,0,1.0,0.0,3
36713,1,1,2.0,0,1,0,10.0,1.0,2
15014,4,0,2.0,0,0,1,2.0,0.0,3
24852,5,0,2.0,0,0,1,1.0,0.0,3
16323,2,2,3.0,0,0,1,1.0,0.0,3
8027,9,2,2.0,0,1,0,2.0,0.0,3
18362,4,0,3.0,0,0,0,7.0,0.0,3
39644,8,1,3.0,0,0,0,1.0,0.0,3
37552,1,0,1.0,0,1,0,7.0,0.0,3
13289,0,0,2.0,0,1,0,1.0,0.0,3
30496,9,0,2.0,0,1,0,5.0,0.0,3
18077,4,0,3.0,0,0,0,4.0,0.0,3
23192,0,0,2.0,0,0,0,13.0,0.0,3
21589,9,0,3.0,0,0,0,4.0,0.0,3
1658,3,0,1.0,0,1,0,2.0,0.0,3
39707,0,1,2.0,0,0,0,2.0,0.0,3
14176,5,0,2.0,0,1,0,2.0,0.0,3
19534,0,0,2.0,0,0,1,2.0,0.0,3
36149,4,0,2.0,0,1,0,2.0,12.0,2
19176,9,2,2.0,0,0,0,2.0,0.0,3
44566,7,0,2.0,0,0,0,1.0,0.0,3
36386,4,0,3.0,0,1,0,2.0,0.0,3
41298,9,2,2.0,0,0,0,1.0,1.0,0
35116,1,0,2.0,0,1,0,2.0,0.0,3
32914,1,0,1.0,0,1,1,2.0,20.0,2
8461,1,0,2.0,1,1,1,3.0,0.0,3
42169,9,0,3.0,0,0,0,2.0,1.0,1
34947,4,0,3.0,0,1,0,3.0,0.0,3
17250,1,0,2.0,0,1,0,5.0,0.0,3
24590,3,0,1.0,0,0,1,1.0,2.0,0
7552,8,1,2.0,0,0,0,3.0,0.0,3
40835,6,0,1.0,0,1,0,1.0,1.0,0
17044,7,0,2.0,0,0,1,1.0,0.0,3
2132,9,0,2.0,0,1,0,1.0,0.0,3
24619,4,1,3.0,0,0,0,2.0,0.0,3
20730,4,2,3.0,0,0,0,2.0,0.0,3
15392,1,2,1.0,0,1,0,3.0,0.0,3
31544,4,0,3.0,0,1,0,2.0,3.0,0
24787,9,1,2.0,0,1,1,1.0,3.0,0
12618,4,0,3.0,0,1,1,1.0,0.0,3
23358,7,0,2.0,0,0,0,5.0,0.0,3
4907,7,1,2.0,0,1,1,1.0,0.0,3
39242,6,0,2.0,0,1,0,2.0,4.0,0
36196,7,0,2.0,0,1,0,2.0,2.0,0
8026,6,1,3.0,0,0,0,2.0,0.0,3
27181,1,1,2.0,0,1,0,2.0,0.0,3
